,filename,semantic_label,numeric_label,partition,task,partition_challenge
4375,009726.png,miniature_poodle,1.0,,source,test
4376,005200.png,yorkshire_terrier,7.0,test,source,train
4377,008791.png,samoyed,0.0,,source,train
4378,003182.png,saint_bernard,2.0,val,source,val
4379,008600.png,great_dane,3.0,,source,train
4380,000013.png,great_dane,3.0,train,source,val
4381,004015.png,yorkshire_terrier,7.0,val,source,val
4382,008280.png,samoyed,0.0,,source,train
4383,007251.png,siberian_husky,6.0,,source,train
4384,008677.png,yorkshire_terrier,7.0,,source,train
4385,005885.png,miniature_poodle,1.0,,source,train
4386,007112.png,siberian_husky,6.0,,source,train
4387,002808.png,great_dane,3.0,val,source,test
4388,002117.png,yorkshire_terrier,7.0,train,source,train
4389,009238.png,saint_bernard,2.0,,source,train
4390,002810.png,chihuahua,5.0,val,source,train
4391,006884.png,samoyed,0.0,,source,test
4392,010150.png,samoyed,0.0,,source,train
4393,002236.png,chihuahua,5.0,train,source,train
4394,003017.png,chihuahua,5.0,val,source,train
4395,001567.png,saint_bernard,2.0,train,source,test
4396,003685.png,great_dane,3.0,val,source,val
4397,002318.png,saint_bernard,2.0,train,source,test
4398,002409.png,samoyed,0.0,train,source,test
4399,005505.png,samoyed,0.0,test,source,train
4400,008342.png,yorkshire_terrier,7.0,,source,test
4401,008553.png,dalmatian,4.0,,source,train
4402,007513.png,siberian_husky,6.0,,source,train
4403,009114.png,chihuahua,5.0,,source,test
4404,008877.png,saint_bernard,2.0,,source,train
4405,003215.png,miniature_poodle,1.0,val,source,train
4406,006777.png,yorkshire_terrier,7.0,,source,train
4407,005348.png,siberian_husky,6.0,test,source,val
4408,008180.png,great_dane,3.0,,source,test
4409,009343.png,saint_bernard,2.0,,source,val
4410,001401.png,great_dane,3.0,train,source,train
4411,003120.png,miniature_poodle,1.0,val,source,train
4412,007947.png,samoyed,0.0,,source,train
4413,005955.png,chihuahua,5.0,,source,train
4414,004222.png,yorkshire_terrier,7.0,test,source,train
4415,007761.png,samoyed,0.0,,source,train
4416,005565.png,chihuahua,5.0,,source,test
4417,009685.png,saint_bernard,2.0,,source,test
4418,005507.png,siberian_husky,6.0,test,source,val
4419,008854.png,siberian_husky,6.0,,source,test
4420,009832.png,samoyed,0.0,,source,train
4421,001639.png,dalmatian,4.0,train,source,train
4422,001535.png,chihuahua,5.0,train,source,train
4423,006060.png,dalmatian,4.0,,source,train
4424,006328.png,samoyed,0.0,,source,train
4425,004497.png,miniature_poodle,1.0,test,source,test
4426,009378.png,siberian_husky,6.0,,source,test
4427,001258.png,saint_bernard,2.0,train,source,train
4428,002954.png,great_dane,3.0,val,source,train
4429,006650.png,great_dane,3.0,,source,val
4430,003687.png,dalmatian,4.0,val,source,test
4431,005255.png,saint_bernard,2.0,test,source,val
4432,000777.png,samoyed,0.0,train,source,train
4433,003054.png,yorkshire_terrier,7.0,val,source,train
4434,003420.png,samoyed,0.0,val,source,test
4435,001866.png,siberian_husky,6.0,train,source,train
4436,003026.png,samoyed,0.0,val,source,train
4437,009462.png,siberian_husky,6.0,,source,train
4438,000937.png,samoyed,0.0,train,source,val
4439,007502.png,siberian_husky,6.0,,source,train
4440,003907.png,miniature_poodle,1.0,val,source,train
4441,009664.png,yorkshire_terrier,7.0,,source,train
4442,000750.png,miniature_poodle,1.0,train,source,train
4443,003967.png,siberian_husky,6.0,test,source,train
4444,004510.png,yorkshire_terrier,7.0,test,source,train
4445,009399.png,chihuahua,5.0,,source,test
4446,005580.png,chihuahua,5.0,,source,train
4447,008664.png,siberian_husky,6.0,,source,train
4448,008513.png,samoyed,0.0,,source,train
4449,007696.png,great_dane,3.0,,source,val
4450,004247.png,dalmatian,4.0,test,source,train
4451,009074.png,dalmatian,4.0,,source,train
4452,006674.png,great_dane,3.0,,source,train
4453,008192.png,dalmatian,4.0,,source,train
4454,007933.png,chihuahua,5.0,,source,val
4455,000392.png,great_dane,3.0,train,source,train
4456,009439.png,miniature_poodle,1.0,,source,val
4457,009200.png,saint_bernard,2.0,,source,test
4458,001304.png,miniature_poodle,1.0,train,source,test
4459,010168.png,miniature_poodle,1.0,,source,train
4460,006678.png,yorkshire_terrier,7.0,,source,val
4461,005944.png,samoyed,0.0,,source,val
4462,004402.png,samoyed,0.0,test,source,train
4463,008949.png,saint_bernard,2.0,,source,train
4464,006313.png,dalmatian,4.0,,source,train
4465,000417.png,siberian_husky,6.0,train,source,train
4466,001546.png,saint_bernard,2.0,train,source,val
4467,009612.png,yorkshire_terrier,7.0,,source,train
4468,002493.png,yorkshire_terrier,7.0,train,source,train
4469,008934.png,great_dane,3.0,,source,train
4470,002144.png,miniature_poodle,1.0,train,source,train
4471,009195.png,dalmatian,4.0,,source,test
4472,003238.png,great_dane,3.0,val,source,test
4473,000201.png,dalmatian,4.0,train,source,test
4474,000912.png,samoyed,0.0,train,source,val
4475,001769.png,dalmatian,4.0,train,source,train
4476,001046.png,chihuahua,5.0,train,source,test
4477,000234.png,dalmatian,4.0,train,source,val
4478,009866.png,great_dane,3.0,,source,train
4479,006261.png,saint_bernard,2.0,,source,val
4480,005548.png,miniature_poodle,1.0,,source,train
4481,003228.png,saint_bernard,2.0,val,source,test
4482,005199.png,siberian_husky,6.0,test,source,test
4483,001604.png,siberian_husky,6.0,train,source,train
4484,009306.png,samoyed,0.0,,source,train
4485,002952.png,samoyed,0.0,val,source,test
4486,003178.png,miniature_poodle,1.0,val,source,test
4487,009611.png,chihuahua,5.0,,source,test
4488,008885.png,yorkshire_terrier,7.0,,source,train
4489,000630.png,dalmatian,4.0,train,source,test
4490,000273.png,great_dane,3.0,train,source,test
4491,003306.png,saint_bernard,2.0,val,source,test
4492,008801.png,siberian_husky,6.0,,source,val
4493,001275.png,miniature_poodle,1.0,train,source,train
4494,000236.png,samoyed,0.0,train,source,train
4495,005666.png,siberian_husky,6.0,,source,train
4496,000666.png,miniature_poodle,1.0,train,source,val
4497,002327.png,samoyed,0.0,train,source,train
4498,009523.png,miniature_poodle,1.0,,source,test
4499,004553.png,siberian_husky,6.0,test,source,val
4500,006215.png,miniature_poodle,1.0,,source,train
4501,003411.png,miniature_poodle,1.0,val,source,train
4502,008540.png,dalmatian,4.0,,source,train
4503,004297.png,samoyed,0.0,test,source,val
4504,010149.png,saint_bernard,2.0,,source,train
4505,009494.png,dalmatian,4.0,,source,test
4506,003373.png,saint_bernard,2.0,val,source,train
4507,006240.png,yorkshire_terrier,7.0,,source,train
4508,007286.png,dalmatian,4.0,,source,test
4509,007284.png,great_dane,3.0,,source,train
4510,010171.png,siberian_husky,6.0,,source,test
4511,006464.png,yorkshire_terrier,7.0,,source,test
4512,008827.png,siberian_husky,6.0,,source,train
4513,005185.png,yorkshire_terrier,7.0,test,source,train
4514,009933.png,samoyed,0.0,,source,test
4515,006438.png,miniature_poodle,1.0,,source,test
4516,004008.png,siberian_husky,6.0,test,source,train
4517,001256.png,great_dane,3.0,train,source,test
4518,007623.png,miniature_poodle,1.0,,source,test
4519,004816.png,siberian_husky,6.0,test,source,val
4520,001450.png,great_dane,3.0,train,source,val
4521,007702.png,great_dane,3.0,,source,train
4522,007111.png,great_dane,3.0,,source,train
4523,005379.png,miniature_poodle,1.0,test,source,train
4524,008122.png,siberian_husky,6.0,,source,train
4525,010083.png,saint_bernard,2.0,,source,train
4526,000238.png,chihuahua,5.0,train,source,train
4527,000116.png,chihuahua,5.0,train,source,test
4528,000829.png,chihuahua,5.0,train,source,val
4529,006082.png,samoyed,0.0,,source,test
4530,004584.png,chihuahua,5.0,test,source,val
4531,000053.png,yorkshire_terrier,7.0,train,source,test
4532,003562.png,yorkshire_terrier,7.0,val,source,train
4533,008572.png,yorkshire_terrier,7.0,,source,train
4534,003508.png,saint_bernard,2.0,val,source,val
4535,009085.png,samoyed,0.0,,source,val
4536,001228.png,saint_bernard,2.0,train,source,train
4537,001636.png,chihuahua,5.0,train,source,train
4538,006995.png,chihuahua,5.0,,source,train
4539,001925.png,great_dane,3.0,train,source,test
4540,002333.png,chihuahua,5.0,train,source,train
4541,001034.png,great_dane,3.0,train,source,train
4542,008964.png,dalmatian,4.0,,source,val
4543,007028.png,siberian_husky,6.0,,source,val
4544,000249.png,siberian_husky,6.0,train,source,test
4545,003456.png,saint_bernard,2.0,val,source,val
4546,006433.png,samoyed,0.0,,source,train
4547,003235.png,miniature_poodle,1.0,val,source,train
4548,005991.png,miniature_poodle,1.0,,source,train
4549,010069.png,yorkshire_terrier,7.0,,source,test
4550,000828.png,saint_bernard,2.0,train,source,train
4551,005840.png,chihuahua,5.0,,source,train
4552,008071.png,miniature_poodle,1.0,,source,val
4553,004232.png,dalmatian,4.0,test,source,train
4554,006086.png,siberian_husky,6.0,,source,train
4555,004007.png,yorkshire_terrier,7.0,val,source,val
4556,005087.png,great_dane,3.0,test,source,train
4557,009918.png,chihuahua,5.0,,source,train
4558,007332.png,saint_bernard,2.0,,source,train
4559,005162.png,yorkshire_terrier,7.0,test,source,train
4560,009764.png,chihuahua,5.0,,source,train
4561,006466.png,saint_bernard,2.0,,source,train
4562,000822.png,great_dane,3.0,train,source,train
4563,003073.png,yorkshire_terrier,7.0,val,source,train
4564,003248.png,great_dane,3.0,val,source,train
4565,010144.png,siberian_husky,6.0,,source,train
4566,002337.png,great_dane,3.0,train,source,test
4567,001560.png,chihuahua,5.0,train,source,train
4568,001118.png,miniature_poodle,1.0,train,source,train
4569,004076.png,chihuahua,5.0,val,source,test
4570,001967.png,chihuahua,5.0,train,source,train
4571,002825.png,miniature_poodle,1.0,val,source,val
4572,003285.png,saint_bernard,2.0,val,source,train
4573,006269.png,great_dane,3.0,,source,train
4574,004400.png,siberian_husky,6.0,test,source,train
4575,007285.png,chihuahua,5.0,,source,train
4576,004621.png,chihuahua,5.0,test,source,val
4577,007352.png,yorkshire_terrier,7.0,,source,train
4578,008648.png,dalmatian,4.0,,source,test
4579,003009.png,yorkshire_terrier,7.0,val,source,train
4580,009632.png,yorkshire_terrier,7.0,,source,train
4581,001311.png,saint_bernard,2.0,train,source,train
4582,003322.png,saint_bernard,2.0,val,source,train
4583,006555.png,siberian_husky,6.0,,source,test
4584,009837.png,dalmatian,4.0,,source,val
4585,009287.png,miniature_poodle,1.0,,source,train
4586,006879.png,yorkshire_terrier,7.0,,source,test
4587,010072.png,siberian_husky,6.0,,source,train
4588,006757.png,miniature_poodle,1.0,,source,train
4589,010126.png,chihuahua,5.0,,source,train
4590,000667.png,chihuahua,5.0,train,source,train
4591,001949.png,dalmatian,4.0,train,source,train
4592,002786.png,great_dane,3.0,val,source,val
4593,003561.png,great_dane,3.0,val,source,val
4594,003745.png,miniature_poodle,1.0,val,source,test
4595,001437.png,samoyed,0.0,train,source,train
4596,008252.png,miniature_poodle,1.0,,source,test
4597,007896.png,chihuahua,5.0,,source,train
4598,009702.png,yorkshire_terrier,7.0,,source,val
4599,008592.png,siberian_husky,6.0,,source,test
4600,005001.png,yorkshire_terrier,7.0,test,source,test
4601,008494.png,chihuahua,5.0,,source,val
4602,006363.png,saint_bernard,2.0,,source,val
4603,002434.png,great_dane,3.0,val,source,train
4604,003969.png,great_dane,3.0,test,source,train
4605,002572.png,dalmatian,4.0,val,source,train
4606,003643.png,saint_bernard,2.0,val,source,train
4607,003686.png,miniature_poodle,1.0,val,source,test
4608,009972.png,dalmatian,4.0,,source,train
4609,000952.png,miniature_poodle,1.0,train,source,train
4610,009965.png,dalmatian,4.0,,source,train
4611,004096.png,dalmatian,4.0,test,source,train
4612,003634.png,great_dane,3.0,val,source,train
4613,005759.png,miniature_poodle,1.0,,source,test
4614,003236.png,chihuahua,5.0,val,source,train
4615,008062.png,miniature_poodle,1.0,,source,train
4616,003454.png,saint_bernard,2.0,val,source,train
4617,001922.png,saint_bernard,2.0,train,source,train
4618,006201.png,samoyed,0.0,,source,test
4619,005297.png,chihuahua,5.0,test,source,val
4620,000087.png,saint_bernard,2.0,train,source,train
4621,001588.png,dalmatian,4.0,train,source,train
4622,004534.png,great_dane,3.0,test,source,test
4623,007766.png,siberian_husky,6.0,,source,test
4624,007411.png,saint_bernard,2.0,,source,train
4625,005513.png,dalmatian,4.0,test,source,val
4626,003565.png,yorkshire_terrier,7.0,val,source,train
4627,004223.png,yorkshire_terrier,7.0,test,source,val
4628,007328.png,saint_bernard,2.0,,source,train
4629,005590.png,chihuahua,5.0,,source,train
4630,001335.png,saint_bernard,2.0,train,source,train
4631,006445.png,samoyed,0.0,,source,test
4632,007514.png,great_dane,3.0,,source,train
4633,006227.png,siberian_husky,6.0,,source,val
4634,009829.png,dalmatian,4.0,,source,train
4635,010198.png,dalmatian,4.0,,source,train
4636,007400.png,yorkshire_terrier,7.0,,source,val
4637,007927.png,great_dane,3.0,,source,val
4638,006837.png,saint_bernard,2.0,,source,train
4639,006421.png,great_dane,3.0,,source,train
4640,002960.png,chihuahua,5.0,val,source,train
4641,004296.png,saint_bernard,2.0,test,source,train
4642,001526.png,saint_bernard,2.0,train,source,test
4643,004642.png,saint_bernard,2.0,test,source,test
4644,005558.png,miniature_poodle,1.0,,source,test
4645,005362.png,great_dane,3.0,test,source,test
4646,010219.png,great_dane,3.0,,source,train
4647,009555.png,chihuahua,5.0,,source,train
4648,003001.png,saint_bernard,2.0,val,source,train
4649,001786.png,dalmatian,4.0,train,source,train
4650,009624.png,yorkshire_terrier,7.0,,source,train
4651,008261.png,miniature_poodle,1.0,,source,train
4652,001307.png,miniature_poodle,1.0,train,source,train
4653,003220.png,samoyed,0.0,val,source,val
4654,000418.png,great_dane,3.0,train,source,train
4655,009573.png,saint_bernard,2.0,,source,train
4656,008447.png,chihuahua,5.0,,source,val
4657,002645.png,yorkshire_terrier,7.0,train,source,train
4658,002171.png,saint_bernard,2.0,train,source,val
4659,008457.png,great_dane,3.0,,source,train
4660,008228.png,chihuahua,5.0,,source,train
4661,002669.png,yorkshire_terrier,7.0,val,source,train
4662,000125.png,yorkshire_terrier,7.0,train,source,train
4663,003534.png,miniature_poodle,1.0,val,source,train
4664,002346.png,miniature_poodle,1.0,train,source,train
4665,008945.png,samoyed,0.0,,source,val
4666,009601.png,samoyed,0.0,,source,val
4667,003290.png,samoyed,0.0,val,source,train
4668,010044.png,dalmatian,4.0,,source,test
4669,008588.png,great_dane,3.0,,source,test
4670,002719.png,miniature_poodle,1.0,val,source,train
4671,005392.png,samoyed,0.0,test,source,train
4672,007008.png,saint_bernard,2.0,,source,train
4673,005982.png,miniature_poodle,1.0,,source,train
4674,008667.png,siberian_husky,6.0,,source,train
4675,001519.png,great_dane,3.0,train,source,val
4676,004572.png,samoyed,0.0,test,source,train
4677,004971.png,dalmatian,4.0,test,source,train
4678,008771.png,great_dane,3.0,,source,train
4679,001343.png,siberian_husky,6.0,train,source,train
4680,004735.png,yorkshire_terrier,7.0,test,source,train
4681,009058.png,yorkshire_terrier,7.0,,source,test
4682,001681.png,great_dane,3.0,train,source,train
4683,009878.png,great_dane,3.0,,source,train
4684,003950.png,great_dane,3.0,test,source,test
4685,000808.png,saint_bernard,2.0,train,source,val
4686,008802.png,chihuahua,5.0,,source,test
4687,002756.png,dalmatian,4.0,val,source,train
4688,003925.png,dalmatian,4.0,val,source,train
4689,009896.png,miniature_poodle,1.0,,source,train
4690,002565.png,dalmatian,4.0,val,source,val
4691,009796.png,yorkshire_terrier,7.0,,source,train
4692,008036.png,saint_bernard,2.0,,source,train
4693,002691.png,miniature_poodle,1.0,val,source,train
4694,005149.png,saint_bernard,2.0,test,source,train
4695,004518.png,siberian_husky,6.0,test,source,train
4696,001502.png,chihuahua,5.0,train,source,train
4697,007307.png,dalmatian,4.0,,source,train
4698,002575.png,miniature_poodle,1.0,val,source,train
4699,007062.png,chihuahua,5.0,,source,train
4700,002928.png,miniature_poodle,1.0,val,source,train
4701,004146.png,siberian_husky,6.0,test,source,test
4702,009668.png,siberian_husky,6.0,,source,train
4703,005983.png,great_dane,3.0,,source,train
4704,001888.png,chihuahua,5.0,train,source,train
4705,009682.png,dalmatian,4.0,,source,test
4706,009391.png,siberian_husky,6.0,,source,test
4707,003813.png,samoyed,0.0,val,source,test
4708,007742.png,chihuahua,5.0,,source,train
4709,002758.png,siberian_husky,6.0,val,source,test
4710,005616.png,samoyed,0.0,test,source,train
4711,000592.png,siberian_husky,6.0,train,source,val
4712,002803.png,miniature_poodle,1.0,val,source,train
4713,006582.png,dalmatian,4.0,,source,val
4714,005782.png,yorkshire_terrier,7.0,,source,train
4715,005518.png,yorkshire_terrier,7.0,test,source,train
4716,001947.png,dalmatian,4.0,train,source,val
4717,008278.png,siberian_husky,6.0,,source,train
4718,000047.png,chihuahua,5.0,train,source,train
4719,001190.png,great_dane,3.0,train,source,train
4720,005440.png,samoyed,0.0,test,source,train
4721,002455.png,great_dane,3.0,val,source,val
4722,003371.png,dalmatian,4.0,val,source,test
4723,005034.png,chihuahua,5.0,test,source,val
4724,004823.png,miniature_poodle,1.0,test,source,val
4725,001780.png,saint_bernard,2.0,train,source,train
4726,004422.png,miniature_poodle,1.0,test,source,train
4727,003383.png,saint_bernard,2.0,val,source,train
4728,008452.png,siberian_husky,6.0,,source,val
